theta,F_x,F_y,torque_x,torque_y
-51.119340849479755,0.010777174588316351,-0.025743812903742506,0.24248642823711788,-0.5792357903342064
-47.21934084947976,0.003553554864255637,-0.01712371265543054,0.07995498444575183,-0.38528353474718713
-43.31934084947976,-0.01345690448595186,-0.012231223325307527,-0.30278035093391686,-0.27520252481941937
-39.41934084947975,-0.026739043978579635,-0.01712371265543054,-0.6016284895180417,-0.38528353474718713
-35.519340849479754,-0.04607970323977446,-0.018754542432138206,-1.0367933228949253,-0.4219772047231096
-31.619340849479755,-0.060060902705698416,-0.02108429925600631,-1.3513703108782145,-0.474396733260142
-27.719340849479757,-0.08033364193128818,-0.013396101737241579,-1.8075069434539839,-0.30141228908793555
-23.819340849479758,-0.09897524121918679,0.009202539454278996,-2.2269429274317027,0.20705713772127737
-19.919340849479756,-0.11272342069401203,-0.01572585856110968,-2.5362769656152704,-0.3538318176249678
-16.019340849479754,-0.12856878008872588,-0.04042128089411154,-2.892797551996332,-0.9094788201175096
-12.119340849479755,-0.1479094393499207,-0.027607618362836987,-3.327962385373216,-0.6211714131638322
-8.219340849479757,-0.16352177875353582,-0.024811910174195265,-3.679240021954556,-0.5582679789193935
-4.319340849479758,-0.1758718382817686,-0.04834245409526308,-3.9571163613397933,-1.0877052171434194
-0.41934084947975947,-0.19404739758746978,-0.039722353846951115,-4.3660664457180705,-0.8937529615564
3.480659150520246,-0.20779557706229504,-0.04927435682481032,-4.675400483901638,-1.1086730285582322
7.380659150520245,-0.22061167657272535,-0.03995532952933792,-4.963762722886321,-0.8989949144101032
11.280659150520243,-0.23738911593183412,-0.056962554343575056,-5.341255108466267,-1.2816574727304386
15.180659150520242,-0.2569627951841276,-0.07047514392201004,-5.781662891642871,-1.5856907382452259
19.080659150520248,-0.2802647942940009,-0.07117407096917049,-6.30595787161502,-1.6014165968063359
22.98065915052024,-0.29634317367981355,-0.08678344168908675,-6.6677214077958045,-1.9526274380044517
26.880659150520245,-0.31801403285199564,-0.08911319851295485,-7.155315739169901,-2.005046966541484
30.780659150520236,-0.33898583205088173,-0.07583358461690669,-7.627181221144839,-1.7062556538804003
34.68065915052024,-0.3611227312052613,-0.09517056625501188,-8.125261452118378,-2.141337740737767
38.58065915052025,-0.38186151041304844,-0.0930737851135306,-8.59188398429359,-2.094160165054438
42.48065915052024,-0.40120216967424327,-0.08841427146579442,-9.027048817670474,-1.9893211079803743
46.380659150520245,-0.4189116889977469,-0.09214188238398335,-9.425513002449305,-2.0731923536396257
50.280659150520236,-0.44104858815212666,-0.09586949330217232,-9.92359323342285,-2.1570635992988767
54.18065915052024,-0.45922414745782775,-0.11031398561015457,-10.332543317801123,-2.4820646762284775
58.08065915052025,-0.48159406660330617,-0.07979417121748242,-10.835866498574388,-1.7953688523933544
61.98065915052024,-0.5027988857932908,-0.056496602978801436,-11.312974930349043,-1.2711735670230322
65.88065915052024,-0.5237706849921768,-0.0348298645168281,-11.784840412323978,-0.7836719516286323
69.78065915052024,-0.5426453042711742,-0.024345958809421645,-12.209519346101418,-0.547784073211987
73.68065915052024,-0.5584906636658878,-0.04251806203559282,-12.566039932482475,-0.9566563958008385
77.58065915052023,-0.5720058231496145,-0.04834245409526308,-12.870131020866324,-1.0877052171434194
81.48065915052024,-0.5871521225710321,-0.04228508635320602,-13.210922757848222,-0.9514144429471354
85.38065915052024,-0.5992691621081662,-0.011998247642920718,-13.483556147433738,-0.26996057196571616
89.28065915052025,-0.6015993620191535,-0.029704399504318274,-13.535985645430953,-0.6683489888471611
93.18065915052023,-0.5736369630873055,-0.05043923523674437,-12.906831669464374,-1.1348827928267482
97.08065915052023,-0.11645174055159177,0.07350382779303857,-2.620164162410815,1.6538361253433678
100.98065915052024,-0.12740368013323222,0.07280490074587813,-2.866582802997725,1.6381102667822578
104.88065915052024,-0.13835561971487265,0.07839631712316159,-3.1130014435846345,1.7639171352711358
108.78065915052025,-0.14511319945673593,0.07257192506349132,-3.265046987776558,1.6328683139285547
112.68065915052023,-0.15746325898496877,0.08352178213567138,-3.5429233271617973,1.8792400980526058
116.58065915052023,-0.16888123854880668,0.09866520149081405,-3.7998278673481503,2.2199670335433157
120.48065915052024,-0.16491989870012824,0.027374642680450173,-3.710697720752885,0.6159294603101289
124.38065915052024,-0.1770369382372623,0.04531377022423455,-3.9833311103384013,1.0195598300452773
128.28065915052025,-0.19008605773879134,0.052303040695838854,-4.276936299122805,1.1768184156563741
132.18065915052023,-0.198241757427247,0.04717757568332903,-4.460439542113058,1.0614954528749032
136.08065915052023,-0.2098927569821836,-0.003844098759382367,-4.722587032099131,-0.08649222208610326
139.98065915052024,-0.23459287603864928,0.018521566749751393,-5.278339710869608,0.4167352518694063
143.88065915052024,-0.26744869478357064,0.007571709677571326,-6.017595632630339,0.17036346774535482
142.3500469056223,-0.2273692563145886,-0.07769739007600115,-5.115808267078243,-1.7481912767100258
140.81943466072434,-0.21595127675075068,-0.04414889181230049,-4.8589037268918895,-0.993350065776761
139.28882241582636,-0.20010591735603686,-0.07536763325213305,-4.502383140510829,-1.6957717481729937
137.7582101709284,-0.194746457560766,-0.04577972158900817,-4.381795295117234,-1.030043735752684
136.22759792603046,-0.1856586779079154,-0.05137113796629162,-4.177320252928097,-1.1558506042415615
134.6969856811325,-0.17610485827286734,-0.05859338412028273,-3.962359311139515,-1.3183511427063612
133.16637343623455,-0.17214351842418893,-0.06232099503847168,-3.873229164544251,-1.4022223883656126
131.63576119133657,-0.16794915858441173,-0.05370089479015972,-3.778856068149264,-1.2082701327785936
130.10514894643862,-0.16305573877133836,-0.05836040843789592,-3.668754122355113,-1.3131091898526581
128.57453670154064,-0.16165761882474594,-0.039955329529337925,-3.6372964235567835,-0.8989949144101033
127.0439244566427,-0.15466701909178396,-0.04484781885946093,-3.480007929565139,-1.0090759243378709
125.51331221174473,-0.15233681918079664,-0.03622771861114896,-3.4275784315679245,-0.8151236687508515
123.98269996684678,-0.14581225943003207,-0.053933870472546525,-3.2807758371757214,-1.2135120856322967
122.45208772194881,-0.14161789959025492,-0.04950733250719713,-3.1864027407807356,-1.1139149814119353
120.92147547705086,-0.1402197796436625,-0.046245672953781784,-3.154945041982406,-1.0405276414600901
119.3908632321529,-0.13299615991960181,-0.04298401340036644,-2.9924135981910407,-0.9671403015082449
117.86025098725494,-0.1295008600531208,-0.037625572705469824,-2.913769351195218,-0.846575385873071
116.32963874235698,-0.12740368013323222,-0.035295815881601716,-2.866582802997725,-0.7941558573360386
114.79902649745902,-0.12484046023114616,-0.04088723225888516,-2.8089103552007884,-0.9199627258249161
113.26841425256106,-0.11784986049818416,-0.04158615930604559,-2.651621861209143,-0.9356885843860258
111.7378020076631,-0.11691778053378922,-0.039023426799790685,-2.630650062010257,-0.8780271029952903
110.20718976276515,-0.10969416080972849,-0.034130937469667666,-2.4681186182188912,-0.7679460930675225
108.67657751786719,-0.10573282096105005,-0.020851323573619497,-2.378988471623626,-0.4691547804064387
107.14596527296922,-0.10456772100555636,-0.011299320595760286,-2.352773722625018,-0.2542347134046064
105.61535302807127,-0.10340262105006272,-0.007105758312797709,-2.326558973626411,-0.15987956203794845
104.08474078317332,-0.09781014126369314,-0.01316312605485477,-2.2007281784330956,-0.29617033623423233
102.55412853827535,-0.09478088137940961,-0.004077074441769178,-2.1325698310367165,-0.0917341749398065
101.02351629337738,-0.09291672145061977,0.008037661042344945,-2.090626232638945,0.18084737345276128
99.49290404847943,-0.09268370145952103,0.0161918099258833,-2.085383282839223,0.36431572333237416
97.96229180358148,-0.08359592180667043,-0.026442739950902933,-1.8809082406500846,-0.5949616488953159
96.43167955868351,-0.08103270190458439,-0.01572585856110968,-1.8232357928531486,-0.3538318176249678
94.90106731378555,-0.07916854197579452,0.0008154148883538339,-1.7812921944553768,0.018346834987961264
93.3704550688876,-0.07730438204700465,0.019686445161685443,-1.7393485960576047,0.4429450161379225
91.83984282398964,-0.06868264237635152,-0.03133522928102595,-1.5453594534679091,-0.7050426588230839
90.30923057909168,-0.06868264237635152,-0.013396101737241579,-1.5453594534679091,-0.30141228908793555
88.77861833419371,-0.06588640248316673,0.006639806948024085,-1.4824440558712513,0.14939565633054191
87.24800608929576,-0.05889580275020474,-0.01595883424349649,-1.3251555618796067,-0.359073770478671
85.7173938443978,-0.055866542865921236,-0.01689073697304373,-1.2569972144832278,-0.38004158189348386
84.18678159949984,-0.05307030297273644,-0.014095028784402008,-1.19408181688657,-0.3171381476490452
82.65616935460187,-0.047244803195268116,-0.02015239652645907,-1.0630080718935326,-0.45342892184532907
81.12555710970392,-0.045380643266478254,-0.029238448139544654,-1.0210644734957608,-0.6578650831397548
79.59494486480597,-0.04095326343560234,-0.032966059057733615,-0.9214484273010527,-0.7417363287990063
78.064332619908,-0.03652588360472641,-0.02108429925600631,-0.8218323811063442,-0.474396733260142
76.53372037501005,-0.03279756374714669,-0.026209764268516126,-0.7379451843108004,-0.5897196960416129
75.00310813011208,-0.027904143934073297,-0.026209764268516126,-0.6278432385166491,-0.5897196960416129
73.47249588521413,-0.024175824076493574,-0.033432010422507236,-0.5439560417211053,-0.7522202345064128
71.94188364031616,-0.020447504218913847,-0.037159621340696204,-0.46006884492556155,-0.8360914801656646
70.41127139541821,-0.016253144379136657,-0.03156820496341276,-0.36569574853057474,-0.710284611676787
68.88065915052024,-0.013223884494853127,-0.026442739950902933,-0.29753740113419536,-0.5949616488953159
51.119340849479755,0.024059314080944125,-0.01176527196053391,0.5413345668212428,-0.26471861911201294
47.21934084947976,0.042467893377744016,-0.032034156328186375,0.9555276009992404,-0.7207685173841935
43.31934084947976,0.05761419279916165,-0.028073569727610607,1.296319337981137,-0.6316553188712386
39.41934084947975,0.07089633229178943,-0.03413093746966767,1.5951674765652621,-0.7679460930675226
35.519340849479754,0.09023699155298423,-0.02923844813954466,2.030332309942145,-0.6578650831397549
31.619340849479755,0.1053832909744019,-0.039023426799790685,2.3711240469240424,-0.8780271029952903
27.719340849479757,0.1240248902623005,-0.026675715633289746,2.7905600309017613,-0.6002036017490193
23.819340849479758,0.13357870989734855,-0.052303040695838854,3.0055209726903422,-1.1768184156563741
19.919340849479756,0.14569574943448266,-0.07327085211065176,3.2781543622758598,-1.6485941724896647
16.019340849479754,0.16270620878469017,-0.03086927791625233,3.6608896976555285,-0.6945587531156774
12.119340849479755,0.1717939884375407,-0.03203415632818638,3.8653647398446656,-0.7207685173841936
8.219340849479757,0.1738911683574293,-0.05137113796629161,3.912551288042159,-1.1558506042415613
4.319340849479758,0.17552230829512044,-0.06744646005098151,3.9492519366402097,-1.517545351147084
0.41934084947975947,0.18763934783225453,-0.07536763325213305,4.221885326225727,-1.6957717481729937
-3.480659150520246,0.20884416702223924,-0.08911319851295482,4.698993758000382,-2.0050469665414834
-7.380659150520245,0.2288838862567303,-0.12662228337723128,5.149887440776432,-2.8490013759877035
-11.280659150520243,0.25335098532209716,-0.10285876377377663,5.700397169747186,-2.314322184909974
-15.180659150520242,0.2715265446277984,-0.12475847791813678,6.109347254125464,-2.807065753158078
-19.080659150520248,0.29110022388009194,-0.14968687593352548,6.549755037302068,-3.3679547085043233
-22.98065915052024,0.30927578318579313,-0.16413136824150767,6.958705121680345,-3.6929557854339228
-26.880659150520245,0.32931550242028423,-0.17275146848981962,7.409598804456395,-3.8869080410209413
-30.780659150520236,0.35075334160136756,-0.17927478759665036,7.891950186030771,-4.033682720924633
-34.68065915052024,0.371259100818056,-0.19488415831656664,8.35332976840626,-4.384893562122749
-38.58065915052025,0.39059976007925085,-0.19162249876315127,8.788494601783142,-4.3115062221709035
-42.48065915052024,0.41436779917132155,-0.1785758605494899,9.323275481354734,-4.017956862363522
-46.380659150520245,0.43650469832570127,-0.20327128288249177,9.821355712328279,-4.573603864856065
-50.280659150520236,0.4591076374622783,-0.21235733449557734,10.329921842901262,-4.77804002615049
-54.18065915052024,0.47938037668786804,-0.2265688511211728,10.78605847547703,-5.097799150226388
-58.08065915052025,0.505478615690926,-0.23705275682857924,11.373268853045834,-5.333687028643032
-61.98065915052024,0.5276155148453059,-0.23425704863993752,11.871349084019382,-5.270783594398594
-65.88065915052024,0.5488203340352904,-0.2016404531057841,12.348457515794035,-4.536910194880142
-69.78065915052024,0.5660638133765967,-0.23705275682857924,12.736435800973426,-5.333687028643032
-73.68065915052024,0.5826082327446067,-0.2400814406996078,13.108685236753649,-5.4018324157411755
-77.58065915052023,0.5930941323440497,-0.2547589086899768,13.344617977741118,-5.732075445524478
-81.48065915052024,0.6049781518900851,-0.26035032506726025,13.612008417526914,-5.857882314013355
-85.38065915052024,0.6191923713471077,-0.23868358660528688,13.931828355309923,-5.370380698618955
-89.28065915052025,0.6175612314094167,-0.26314603325590197,13.895127706711875,-5.920785748257794
-93.18065915052023,0.16690056862446734,-0.036926645658309394,3.755262794050515,-0.8308495273119614
-97.08065915052023,0.15152124921195098,-0.03925640248217749,3.409228107268897,-0.8832690558489934
-100.98065915052024,0.16037600887370285,-0.043915916129913676,3.608460199658314,-0.9881081129230578
-104.88065915052024,0.16736660860666483,-0.040654256576498356,3.7657486936499582,-0.914720772971213
-108.78065915052025,0.17528928830402166,-0.049041381142423505,3.9440089868404877,-1.1034310757045287
-112.68065915052023,0.18484310793906977,-0.05439982183732015,4.15896992862907,-1.2239959913397034
-116.58065915052023,0.19742618745840132,-0.051604113648678424,4.442089217814029,-1.1610925570952646
-120.48065915052024,0.20371772721806714,-0.07886226848793522,4.58364886240651,-1.7744010409785422
-124.38065915052024,0.21909704663058346,-0.06208801935608488,4.929683549188128,-1.3969804355119098
-128.28065915052025,0.22865086626563155,-0.08026012258225607,5.14464449097671,-1.8058527581007613
-132.18065915052023,0.23144710615881636,-0.09680139603171956,5.2075598885733685,-2.17803141071369
-136.08065915052023,0.24100092579386437,-0.11008100992776777,5.422520830361948,-2.4768227233747746
-139.98065915052024,0.25032172543781367,-0.11846813449369292,5.632238822350808,-2.6655330261080907
-143.88065915052024,0.26104064502835533,-0.12522442928291042,5.873414513137996,-2.817549658865484
-142.3500469056223,0.24169998576716056,-0.14386248387385522,5.438249679761113,-3.2369058871617424
-140.81943466072434,0.23121408616771763,-0.12638930769484444,5.202316938773647,-2.8437594231339998
-139.28882241582636,0.22096120655937335,-0.11963301290562697,4.971627147585901,-2.6917427903766065
-137.7582101709284,0.21373758683531263,-0.09517056625501191,4.809095703794534,-2.141337740737768
-136.22759792603046,0.20931020700443675,-0.06744646005098151,4.709479657599827,-1.517545351147084
-134.6969856811325,0.1990573273960925,-0.0721059736987177,4.4787898664120815,-1.6223844082211483
-133.16637343623455,0.19253276764532792,-0.09563651761978552,4.3319872720198775,-2.1518216464451743
-131.63576119133657,0.18903746777884692,-0.08538558759476589,4.253343025024056,-1.9211757208822324
-130.10514894643862,0.18437706795687225,-0.08724939305386036,4.148484029029626,-1.9631113437118581
-128.57453670154064,0.1836780079835761,-0.07233894938110452,4.132755179630463,-1.6276263610748518
-127.0439244566427,0.18111478808149,-0.06162206799131127,4.075082731833525,-1.3864965298045036
-125.51331221174473,0.174124188348528,-0.0648837275447266,3.9177942378418793,-1.4598838697563485
-123.98269996684678,0.16526942868677622,-0.07536763325213305,3.7185621454524647,-1.6957717481729937
-122.45208772194881,0.16200714881139397,-0.08165797667657693,3.645160848256364,-1.8373044752229808
-120.92147547705086,0.16200714881139397,-0.06208801935608488,3.645160848256364,-1.3969804355119098
-119.3908632321529,0.15827882895381426,-0.05486577320209376,3.5612736514608208,-1.2344798970471094
-117.86025098725494,0.15315238914964213,-0.04531377022423455,3.445928755866948,-1.0195598300452773
-116.32963874235698,0.15105520922975352,-0.04158615930604559,3.398742207669454,-0.9356885843860258
-114.79902649745902,0.14686084938997634,-0.045313770224234544,3.3043691112744678,-1.0195598300452773
-113.26841425256106,0.14103534961250797,-0.04042128089411154,3.173295366281429,-0.9094788201175096
-111.7378020076631,0.13940420967481684,-0.03902342679979068,3.1365947176833786,-0.8780271029952902
-110.20718976276515,0.13381172988844728,-0.041353183623658786,3.0107639224900637,-0.9304466315323227
-108.67657751786719,0.12938435005757137,-0.039256402482177495,2.911147876295356,-0.8832690558489936
-107.14596527296922,0.1268211301554853,-0.036227718611148964,2.853475428498419,-0.8151236687508516
-105.61535302807127,0.12449093024449798,-0.030403326551478704,2.8010459305012048,-0.6840748474082708
-104.08474078317332,0.11983053042252331,-0.03413093746966767,2.6961869345067746,-0.7679460930675226
-102.55412853827535,0.11586919057384484,-0.03459688883444129,2.607056787911509,-0.778429998774929
-101.02351629337738,0.11353899066285754,-0.030403326551478708,2.5546272899142948,-0.684074847408271
-99.49290404847943,0.1102767107874753,-0.024811910174195265,2.481225992718194,-0.5582679789193935
-97.96229180358148,0.10584933095659935,-0.014560980149175628,2.3816099465234855,-0.3276220533564516
-96.43167955868351,0.10282007107231583,-0.009435515136665809,2.3134515991271063,-0.2122990905749807
-94.90106731378555,0.09582947133935382,-0.022715129032713978,2.156163105135461,-0.5110904032360645
-93.3704550688876,0.0934992714283665,-0.019453469479298637,2.1037336071382464,-0.43770306328421926
-91.83984282398964,0.09000397156188551,-0.01689073697304373,2.025089360142424,-0.38004158189348386
-90.30923057909168,0.08534357173991085,-0.013396101737241579,1.920230364147994,-0.30141228908793555
-88.77861833419371,0.08114921190013366,0.0031451717122219338,1.8258572677530072,0.0707663635249935
-87.24800608929576,0.07509069213156662,-0.00966849081905262,1.6895405729602488,-0.21754104342868394
-85.7173938443978,0.0713623722739869,-0.013163126054854767,1.6056533761647052,-0.2961703362342322
-84.18678159949984,0.06763405241640717,-0.008503612407118569,1.5217661793691615,-0.1913312791601678
-82.65616935460187,0.06879915237190083,0.0012813662531274538,1.5479809283677688,0.028830740695367712
-81.12555710970392,0.061808552638938835,0.0012813662531274538,1.3906924343761238,0.028830740695367712
-79.59494486480597,0.05761419279916164,0.008503612407118565,1.2963193379811369,0.1913312791601677
-78.064332619908,0.05411889293268064,0.004077074441769174,1.2176750909853145,0.09173417493980641
-76.53372037501005,0.04712829319971868,0.0003494635235802136,1.06038659699367,0.007862929280554804
-75.00310813011208,0.04596319324422501,0.003378147394608744,1.0341718479950626,0.07600831637869675
-73.47249588521413,0.04037071345785542,0.003611123076995554,0.9083410528017469,0.08125026923239996
-71.94188364031616,0.0352442736536833,0.006639806948024085,0.7929961572078742,0.14939565633054191
-70.41127139541821,0.034079173698189635,0.0012813662531274538,0.7667814082092668,0.028830740695367712
-68.88065915052024,0.029418773876214978,0.0071057583127977055,0.6619224122148369,0.15987956203794837
